Word,Sentiment
kennelling,0
kenning,0
keno,0
kent,0
kepi,0
kept,0
keratin,0
kerb,0
kerchief,0
kernel,0
kerosene,0
kerosine,0
kestrel,0
ketch,0
ketchup,0
kettle,0
kettledrum,0
key,0
keyboard,0
keyboarded,0
keyboarder,0
keyboarders,0
keyboarding,0
keyboardist,0
keycard,0
keyed,0
keyhole,0
keying,0
keyless,0
keylogging,0
keynote,0
keynoted,0
keynoter,0
keynoters,0
keynoting,0
keypad,0
keypunch,0
keypunched,0
keypuncher,0
keypunchers,0
keypunches,0
keypunching,0
keystone,0
keystroke,0
keyword,0
keywords,0
khaki,0
khan,0
kibble,0
kibbled,0
kibbling,0
kibbutz,0
kibitz,0
kibitzed,0
kibitzer,0
kibitzes,0
kibitzing,0
kibosh,0
kiboshes,0
kick,0
kickback,-1
kickball,0
kickballs,0
kicked,0
kicker,0
kickier,0
kickiest,0
kicking,0
kickoff,0
kickout,0
kickouts,0
kickstand,0
kickstart,0
kicky,0
kid,0
kidded,0
kidder,0
kidders,0
kiddie,0
kidding,0
kiddish,0
kiddo,0
kiddoes,0
kiddos,0
kiddy,0
kidnap,0
kidnaped,0
kidnaper,0
kidnaping,0
kidnapped,0
kidnapper,0
kidnapping,0
kidnaps,0
kidney,0
kidskin,0
kielbasa,0
kielbasas,0
kielbasi,0
kielbasy,0
kill,0
killdeer,0
killed,0
killer,0
killing,0
killjoy,0
kiln,0
kilned,0
kilning,0
kilo,0
kilobit,0
kilobyte,0
kilocycle,0
kilogram,0
kilohertz,0
kiloliter,0
kilometer,0
kilometre,0
kiloton,0
kilovolt,0
kilowatt,0
kilowatthour,0
kilowatthours,0
kilt,0
kilter,0
kimono,0
kin,0
kind,0
kinda,0
kinder,0
kindergarten,0
kindergartener,0
kindergartner,0
kindest,0
kindhearted,0
kindheartedly,0
kindheartedness,0
kindle,0
kindled,0
kindles,0
kindlier,0
kindliest,0
kindliness,0
kindling,0
kindly,0
kindness,0
kindred,0
kine,0
kinematic,0
kinematics,0
kinetic,0
kinetically,0
kinetics,0
kinfolk,0
king,0
kingdom,0
kingfisher,0
kinglier,0
kingliest,0
kingly,0
kingpin,0
kingship,0
kink,0
kinked,0
kinkier,0
kinkiest,0
kinkily,0
kinkiness,0
kinkinesses,0
kinking,0
kinky,0
kinsfolk,0
kinship,0
kinsman,0
kinswoman,0
kiosk,0
kip,0
kipped,0
kipper,0
kippered,0
kippering,0
kipping,0
kirk,0
kirsch,0
kismet,0
kiss,0
kissable,0
kissed,0
kisser,0
kissing,0
kissoff,0
kissoffs,0
kit,0
kitbag,0
kitchen,0
kitchenette,0
kitchenware,0
kite,0
kited,0
kith,0
kiting,0
kitsch,0
kitschier,0
kitschiest,0
kitschy,0
kitten,0
kittenish,0
kitting,0
kitty,0
kiwi,0
kiwifruit,0
kiwifruits,0
kleptomania,0
kleptomaniac,0
klutz,0
klutzier,0
klutziest,0
klutziness,0
klutzinesses,0
klutzy,0
knack,0
knackwurst,0
knapsack,0
knave,0
knavery,0
knavish,0
knavishly,0
knead,0
kneaded,0
kneader,0
kneaders,0
kneading,0
kneads,0
knee,0
kneecap,0
kneecapped,0
kneecapping,0
kneed,0
kneeing,0
kneel,0
kneeled,0
kneeling,0
knell,0
knelled,0
knelling,0
knelt,0
knew,0
knickerbockers,0
knickers,0
knickknack,0
knife,0
knifed,0
knifing,0
knight,0
knighted,0
knighthood,0
knighting,0
knightlier,0
knightliest,0
knightliness,0
knightly,0
knish,0
knit,0
knitted,0
knitter,0
knitting,0
knitwear,0
knob,0
knobbier,0
knobbiest,0
knobby,0
knock,0
knockdown,0
knocked,0
knocker,0
knocking,0
knockoff,0
knockout,0
knockwurst,0
knoll,0
knot,0
knothole,0
knotted,0
knottier,0
knottiest,0
knotting,0
knotty,0
know,0
knowable,0
knowhow,0
knowing,0
knowingly,-1
knowledge,0
knowledgeable,0
knowledgeably,0
knowledgebase,0
known,0
knuckle,0
knuckled,0
knucklehead,0
knuckling,0
knurl,0
knurled,0
knurling,0
knurls,0
koala,0
kohlrabi,0
kola,0
kook,0
kookaburra,0
kookie,0
kookier,0
kookiest,0
kookiness,0
kookinesses,0
kooky,0
kopeck,0
kopek,0
kosher,0
koshered,0
koshering,0
kowtow,0
kowtowed,0
kowtowing,0
kraal,0
kraut,0
krill,0
krona,0
krone,0
kronor,0
krypton,0
kuchen,0
kuchens,0
kudos,0
kudzu,0
kumquat,0
kvetch,0
kvetched,0
kvetching,0
la,0
lab,0
label,0
labeled,0
labeling,0
labelled,0
labelling,0
labial,0
labile,0
labium,0
labor,0
laboratory,0
labored,0
laborer,0
laboring,0
laborious,0
laboriously,0
laboriousness,0
laborsaving,0
labour,0
laboured,0
labouring,0
laburnum,0
labyrinth,0
labyrinthine,0
lac,0
lace,0
laced,0
lacerate,0
lacerated,0
lacerates,0
lacerating,0
laceration,0
lacewing,0
lacework,0
lachrymal,0
lachrymose,0
lacier,0
laciest,0
lacing,0
lack,-1
lackadaisical,0
lackadaisically,0
lacked,-1
lackey,0
lacking,-1
lackluster,-1
lacklustre,0
laconic,0
laconically,0
lacquer,0
lacquered,0
lacquering,0
lacrimal,0
lacrosse,0
lactate,0
lactated,0
lactating,0
lactation,0
lacteal,0
lactic,0
lactose,0
lacuna,0
lacy,0
lad,0
ladder,0
laddered,0
laddering,0
laddie,0
lade,0
laded,0
laden,0
lades,0
lading,0
ladle,0
ladled,0
ladling,0
lady,0
ladybird,0
ladybug,0
ladyfinger,0
ladylike,0
ladylove,0
ladyship,0
laetrile,0
lag,-1
lager,0
laggard,0
laggardly,0
lagged,-1
lagging,-1
lagnappe,0
lagnappes,0
lagniappe,0
lagoon,0
laid,0
lain,0
lair,0
laird,0
laity,0
lake,0
lakefront,0
lallygag,0
lallygagged,0
lallygagging,0
lallygags,0
lam,0
lama,0
lamasery,0
lamb,0
lambada,0
lambadas,0
lambast,0
lambaste,0
lambasted,0
lambastes,0
lambasting,0
lambasts,0
lambda,0
lambed,0
lambency,0
lambent,0
lambently,0
lambing,0
lambkin,0
lambskin,0
lame,0
lamebrain,0
lamebrains,0
lamed,0
lamely,0
lameness,0
lament,0
lamentable,0
lamentably,0
lamentation,0
lamented,0
lamenting,0
lamer,0
lamest,0
lamina,0
laminar,0
laminate,0
laminated,0
laminating,0
lamination,0
laminator,0
laming,0
lammed,0
lamming,0
lamp,0
lampblack,0
lamplight,0
lamplighter,0
lampoon,0
lampooned,0
lampooning,0
lamppost,0
lamprey,0
lampshade,0
lanai,0
lance,0
lanced,0
lancer,0
lancet,0
lancing,0
land,0
landau,0
landed,0
landfall,0
landfill,0
landfilled,0
landfilling,0
landholder,0
landholding,0
landing,0
landlady,0
landless,0
landline,0
landlocked,0
landlord,0
landlubber,0
landmark,0
landmarking,0
landmass,0
landmine,0
landmines,0
landowner,0
landowning,0
landscape,0
landscaped,0
landscaper,0
landscaping,0
landslid,0
landslidden,0
landslide,0
landsliding,0
landsman,0
landward,0
landwards,0
lane,0
language,0
languid,0
languidly,0
languidness,0
languidnesses,0
languish,0
languished,0
languishes,0
languishing,0
languor,0
languorous,0
languorously,0
lank,0
lanker,0
lankest,0
lankier,0
lankiest,0
lankiness,0
lankly,0
lankness,0
lanknesses,0
lanky,0
lanolin,0
lantern,0
lanthanum,0
lanyard,0
lap,0
laparoscopic,0
lapboard,0
lapdog,0
lapel,0
lapidary,0
lapin,0
lapped,0
lappet,0
lapping,0
lapse,-1
lapsed,-1
lapsing,-1
laptop,0
lapwing,0
larboard,0
larcenist,0
larcenous,0
larceny,0
larch,0
lard,0
larded,0
larder,0
lardier,0
lardiest,0
larding,0
lardy,0
large,0
largehearted,0
largely,0
largeness,0
larger,0
largess,0
largesse,0
largest,0
largish,0
largo,0
lariat,0
lark,0
larked,0
larking,0
larkspur,0
larva,0
larval,0
laryngeal,0
laryngitides,0
laryngitis,0
larynx,0
lasagna,0
lasagne,0
lascivious,0
lasciviously,0
lasciviousness,0
laser,0
laserdisc,0
lash,0
lashed,0
lashing,0
lass,0
lassie,0
lassitude,0
lasso,0
lassoed,0
lassoing,0
last,0
lasted,0
lasting,0
lastingly,0
lastly,0
latch,0
latched,0
latching,0
latchkey,0
late,0
latecomer,0
lately,0
latency,0
lateness,0
latent,0
later,0
lateral,0
lateraled,0
lateraling,0
lateralled,0
lateralling,0
laterally,0
latest,0
latex,0
lath,0
lathe,0
lathed,0
lather,0
lathered,0
lathering,0
lathery,0
lathing,0
latish,0
latitude,0
latitudinal,0
latitudinarian,0
latrine,0
latte,0
latter,0
latterly,0
lattice,0
latticed,0
latticework,0
laud,0
laudable,0
laudably,0
laudanum,0
laudatory,0
lauded,0
lauding,0
lauds,0
laugh,0
laughable,0
laughably,0
laughed,0
laughing,0
laughingly,0
laughings,0
laughingstock,0
laughter,0
launch,0
launched,0
launcher,0
launching,0
launchpad,0
launder,0
laundered,0
launderer,0
launderers,0
launderette,0
laundering,-1
launders,0
laundress,0
laundrette,0
laundrettes,0
laundromat,0
laundry,0
laundryman,0
laundrywoman,0
laureate,0
laureateship,0
laureateships,0
laurel,0
lava,0
lavage,0
lavalier,0
lavaliere,0
lavatory,0
lave,0
laved,0
lavender,0
laves,0
laving,0
lavish,0
lavished,0
lavisher,0
lavishes,0
lavishest,0
lavishing,0
lavishly,0
lavishness,0
law,0
lawbreaker,0
lawbreaking,0
lawbreakings,0
lawful,0
lawfully,0
lawfulness,0
lawgiver,0
lawless,0
lawlessly,0
lawlessness,0
lawmaker,0
lawmaking,0
lawman,0
lawn,0
lawnmower,0
lawnmowers,0
lawrencium,0
lawsuit,0
lawyer,0
lax,0
laxative,0
laxer,0
laxest,0
laxity,0
laxly,0
laxness,0
lay,0
layaway,0
layaways,0
laydown,0
layer,0
layered,0
layering,0
layerings,0
layette,0
laying,0
layman,0
layoff,-1
layout,0
layover,0
laypeople,0
layperson,0
layup,0
laywoman,0
laywomen,0
laze,0
lazed,0
lazes,0
lazied,0
lazier,0
lazies,0
laziest,0
lazily,0
laziness,0
lazing,0
lazy,0
lazybones,0
lazying,0
le,0
lea,0
leach,0
leachate,0
leached,0
leaching,0
lead,0
leaded,0
leaden,0
leader,0
leaderless,0
leadership,1
leadfree,0
leading,1
leadtime,0
leadtimes,0
leaf,0
leafage,0
leafed,0
leafier,0
leafiest,0
leafing,0
leafless,0
leaflet,0
leafleted,0
leafleting,0
leafletted,0
leafletting,0
leafstalk,0
leafy,0
league,0
leagued,0
leaguing,0
leak,0
leakage,0
leaked,0
leakier,0
leakiest,0
leakiness,0
leaking,0
leaky,0
lean,0
leaned,0
leaner,0
leanest,0
leaning,0
leanness,0
leant,0
leap,0
leaped,0
leaper,0
leapfrog,0
leapfrogged,0
leapfrogging,0
leaping,0
leapt,0
learn,0
learned,0
learnedly,0
learner,0
learning,0
learns,0
learnt,0
leasable,0
lease,0
leaseable,0
leaseback,0
leasebacks,0
leased,0
leasehold,0
leaseholder,0
leaser,0
leasers,0
leaseup,0
leash,0
leashed,0
leashing,0
leasing,0
leasings,0
least,0
leastways,0
leastwise,0
leather,0
leatherette,0
leatherneck,0
leathery,0
leave,0
leaved,0
leaven,0
leavened,0
leavening,0
leaver,0
leaving,0
lech,0
lecher,0
lecherous,0
lecherously,0
lecherousness,0
lechery,0
lecithin,0
lectern,0
lecture,0
lectured,0
lecturer,0
lectureship,0
lecturing,0
led,0
ledge,0
ledger,0
lee,0
leech,0
leeched,0
leeching,0
leek,0
leer,0
leered,0
leerier,0
leeriest,0
leeriness,0
leerinesses,0
leering,0
leery,0
leeward,0
leeway,0
left,0
lefter,0
leftest,0
leftie,0
leftism,0
leftist,0
leftmost,0
leftover,0
leftward,0
leftwards,0
lefty,0
leg,0
legacy,0
legal,0
legalese,0
legalism,0
legalistic,0
legality,0
legalization,0
legalize,0
legalized,0
legalizes,0
legalizing,0
legally,0
legals,0
legate,0
legatee,0
legation,0
legato,0
legatos,0
legend,0
legendarily,0
legendary,0
legended,0
legending,0
legerdemain,0
legged,0
leggier,0
leggiest,0
leggin,0
legginess,0
legginesses,0
legging,0
leggins,0
leggy,0
leghorn,0
legibility,0
legible,0
legibly,0
legion,0
legionary,0
legionnaire,0
legislate,0
legislated,0
legislates,0
legislating,0
legislation,0
legislative,0
legislatively,0
legislator,0
legislature,0
legit,0
legitimacy,0
legitimate,0
legitimated,0
legitimately,0
legitimates,0
legitimating,0
legitimatize,0
legitimatized,0
legitimatizes,0
legitimatizing,0
legitimization,0
legitimizations,0
legitimize,0
legitimized,0
legitimizes,0
legitimizing,0
legless,0
legman,0
legmen,0
legroom,0
legrooms,0
legume,0
leguminous,0
legwear,0
legwork,0
legworks,0
lei,0
leisure,0
leisured,0
leisureliness,0
leisurely,0
leisurewear,0
leisurewears,0
leitmotif,0
leitmotiv,0
lemming,0
lemon,0
lemonade,0
lemony,0
lemur,0
lend,0
lendable,0
lender,0
lending,0
lends,0
length,0
lengthen,0
lengthened,0
lengthening,0
lengthens,0
lengthier,0
lengthiest,0
lengthily,0
lengthiness,0
lengthways,0
lengthwise,0
lengthy,0
lenience,0
leniency,0
lenient,0
leniently,0
lenitive,0
lens,0
lent,0
lenten,0
lentil,0
lento,0
leonine,0
leopard,0
leopardess,0
leotard,0
leper,0
leprechaun,0
leprosy,0
leprous,0
lept,0
lepton,0
lesbian,0
lesbianism,0
lesion,0
lessee,0
lessen,0
lessened,0
lessening,0
lessens,0
lesser,0
lesson,0
lessor,0
lest,0
let,0
letdown,0
lethal,0
lethally,0
lethargic,0
lethargically,0
lethargy,0
letter,0
lettered,0
letterer,0
letterhead,0
lettering,0
letterpress,0
lettershop,0
letting,0
lettuce,0
letup,0
leukaemia,0
leukemia,0
leukemic,0
leukemics,0
leukocyte,0
leuprolide,0
levee,0
level,0
leveled,0
leveler,0
levelheaded,0
levelheadedness,0
levelheadednesses,0
leveling,0
levelized,0
levelled,0
leveller,0
levelling,0
levelly,0
levelness,0
levelnesses,0
lever,0
leveragability,0
leveragable,0
leverage,0
leverageability,0
leverageable,0
leveraged,0
leveraging,0
levered,0
levering,0
leviathan,0
levied,0
levier,0
leviers,0
levitate,0
levitated,0
levitates,0
levitating,0
levitation,0
levity,0
levy,0
levying,0
lewd,0
lewder,0
lewdest,0
lewdly,0
lewdness,0
lexica,0
lexical,0
lexicographer,0
lexicographic,0
lexicographical,0
lexicography,0
lexicon,0
liability,0
liable,0
liaise,0
liaised,0
liaises,0
liaising,0
liaison,0
liar,0
lib,0
libation,0
libber,0
libel,0
libeled,0
libeler,0
libeling,0
libelled,0
libeller,0
libellers,0
libelling,0
libellous,0
libelous,0
liberal,0
liberalism,0
liberality,0
liberalization,0
liberalize,0
liberalized,0
liberalizes,0
liberalizing,0
liberally,0
liberalness,0
liberate,0
liberated,0
liberates,0
liberating,0
liberation,0
liberator,0
libertarian,0
libertine,0
liberty,0
libidinal,0
libidinous,0
libido,0
libor,0
librarian,0
library,0
librettist,0
libretto,0
libs,0
licence,0
licenced,0
licencing,0
licensable,0
license,0
licensed,0
licensee,0
licensing,0
licensor,0
licensors,0
licensure,0
licentiate,0
licentious,0
licentiously,0
licentiousness,0
lichee,0
lichen,0
licit,0
licitly,0
lick,0
licked,0
licking,0
licorice,0
lid,0
lidded,0
lidless,0
lido,0
lie,-1
lied,0
lief,0
liefer,0
liefest,0
liege,0
lien,0
lienholder,0
lienholders,0
lieu,0
lieutenancy,0
lieutenant,0
life,0
lifeblood,0
lifeboat,0
lifebuoy,0
lifebuoys,0
lifecare,0
lifecycle,0
lifecycles,0
lifeguard,0
lifejacket,0
lifeless,0
lifelessly,0
lifelessness,0
lifelike,0
lifeline,0
lifelong,0
lifer,0
lifesaver,0
lifesaving,0
lifespan,0
lifestyle,0
lifetime,0
lifework,0
lift,0
liftboat,0
liftboats,0
lifted,0
lifter,0
lifting,0
liftings,0
liftoff,0
ligament,0
ligand,0
ligate,0
ligated,0
ligates,0
ligating,0
ligation,0
ligature,0
ligatured,0
ligaturing,0
light,0
lightbulb,0
lighted,0
lighten,0
lightened,0
lightener,0
lighteners,0
lightening,0
lightens,0
lighter,0
lightest,0
lightface,0
lightfaced,0
lightfaces,0
lightheaded,0
lighthearted,0
lightheartedly,0
lightheartedness,0
lighthouse,0
lighting,0
lightly,0
lightness,0
lightning,0
lightninged,0
lightproof,0
lightship,0
lightwave,0
lightweight,0
lightweighting,0
ligneous,0
lignite,0
likabilities,0
likability,0
likable,0
likableness,0
likablenesses,0
like,0
likeable,0
liked,0
likelier,0
likeliest,0
likelihood,0
likeliness,0
likely,0
liken,0
likened,0
likeness,0
likening,0
likens,0
liker,0
likest,0
likewise,0
liking,0
lilac,0
lilliputian,0
lilt,0
lilted,0
lilting,0
lily,0
limb,0
limber,0
limbered,0
limbering,0
limberness,0
limbernesses,0
limbless,0
limbo,0
lime,0
limeade,0
limed,0
limelight,0
limerick,0
limerock,0
limestone,0
limier,0
limiest,0
liming,0
limit,0
limitation,-1
limited,0
limiter,0
limiting,0
limitless,0
limitlessness,0
limn,0
limned,0
limning,0
limns,0
limo,0
limousine,0
limp,0
limped,0
limper,0
limpest,0
limpet,0
limpid,0
limpidity,0
limpidly,0
limpidness,0
limpidnesses,0
limping,0
limply,0
limpness,0
limy,0
linaclotide,0
linage,0
linchpin,0
linden,0
line,0
lineage,0
lineal,0
lineally,0
lineament,0
linear,0
linearity,0
linearly,0
linebacker,0
lined,0
linefill,0
lineman,0
linemen,0
linen,0
liner,0
linerboard,0
linesman,0
lineup,0
ling,0
linger,0
lingered,0
lingerer,0
lingerie,0
lingering,-1
lingeringly,0
lingers,0
lingo,0
lingual,0
linguine,0
linguini,0
linguist,0
linguistic,0
linguistically,0
linguistics,0
liniment,0
lining,0
link,0
linkage,0
linked,0
linker,0
linkers,0
linking,0
linkup,0
linnet,0
linoleum,0
linseed,0
lint,0
lintel,0
lintier,0
lintiest,0
linty,0
lion,0
lioness,0
lionhearted,0
lionization,0
lionizations,0
lionize,0
lionized,0
lionizes,0
lionizing,0
lip,0
lipid,0
liposomal,0
liposuction,0
lipped,0
lippier,0
lippiest,0
lippy,0
lipread,0
lipreader,0
lipreaders,0
lipreading,0
lipreads,0
lipstick,0
liquefaction,0
liquefied,0
liquefies,0
liquefy,0
liquefying,0
liqueur,0
liquid,0
liquidate,-1
liquidated,-1
liquidates,-1
liquidating,-1
liquidation,-1
liquidator,-1
liquidity,0
liquidize,0
liquidized,0
liquidizer,0
liquidizes,0
liquidizing,0
liquified,0
liquifies,0
liquify,0
liquifying,0
liquor,0
liquored,0
liquorice,0
liquoring,0
lira,0
lisle,0
lisp,0
lisped,0
lisper,0
lisping,0
lissom,0
lissome,0
list,0
listed,0
listen,0
listened,0
listener,0
listenership,0
listening,0
listens,0
listing,0
listless,0
listlessly,0
listlessness,0
lit,0
litany,0
litchi,0
lite,0
liter,0
literacy,0
literal,0
literally,0
literalness,0
literariness,0
literarinesses,0
literary,0
literate,0
literately,0
literati,0
literature,0
lithe,0
lithely,0
litheness,0
lither,0
lithesome,0
lithest,0
lithium,0
lithograph,0
lithographed,0
lithographer,0
lithographic,0
lithographically,0
lithographing,0
lithography,0
lithosphere,0
litigant,-1
litigate,-1
litigated,-1
litigates,-1
litigating,-1
litigation,-1
litigator,0
litigious,0
litigiousness,0
litmus,0
litotes,0
litre,0
litter,0
litterateur,0
litterbug,0
littered,0
litterer,0
littering,0
little,0
littleness,0
littler,0
littlest,0
littoral,0
liturgical,0
liturgically,0
liturgist,0
liturgy,0
livabilities,0
livability,0
livable,0
live,0
liveable,0
lived,0
livelier,0
liveliest,0
livelihood,0
liveliness,0
livelong,0
lively,0
liven,0
livened,0
livening,0
livens,0
liver,0
liveried,0
liverish,0
liverwort,0
liverwurst,0
livery,0
liveryman,0
livest,0
livestock,0
livid,0
lividly,0
living,0
lizard,0
llama,0
llano,0
lo,0
load,0
loadable,0
loaded,0
loader,0
loading,0
loadout,0
loadstar,0
loadstone,0
loaf,0
loafed,0
loafer,0
loafing,0
loam,0
loamier,0
loamiest,0
loamy,0
loan,0
loaned,0
loaner,0
loaning,0
loansharking,0
loansharkings,0
loanword,0
loath,0
loathe,0
loathed,0
loather,0
loathes,0
loathing,0
loathsome,0
loathsomely,0
loathsomeness,0
lob,0
lobar,0
lobbed,0
lobber,0
lobbers,0
lobbied,0
lobbing,0
lobby,0
lobbying,0
lobbyist,0
lobe,0
lobed,0
lobotomize,0
lobotomized,0
lobotomizes,0
lobotomizing,0
lobotomy,0
lobster,0
local,0
locale,0
locality,0
localization,0
localize,0
localized,0
localizes,0
localizing,0
locally,0
locate,0
located,0
locates,0
locating,0
location,0
locational,0
locator,0
loch,0
lock,0
lockable,0
lockbox,0
lockdown,0
locked,0
locker,0
locket,0
locking,0
lockjaw,0
lockout,-1
locksets,0
locksmith,0
lockstep,0
lockup,0
loco,0
locomotion,0
locomotive,0
locoweed,0
locus,0
locust,0
locution,0
lode,0
lodestar,0
lodestone,0
lodge,0
lodged,0
lodger,0
lodging,0
loft,0
lofted,0
loftier,0
loftiest,0
loftily,0
loftiness,0
lofting,0
lofty,0
log,0
loganberry,0
logarithm,0
logarithmic,0
logbook,0
loge,0
logged,0
logger,0
loggerhead,0
loggia,0
logging,0
logic,0
logical,0
logicality,0
logically,0
logician,0
logier,0
logiest,0
login,0
logins,0
logistic,0
logistical,0
logistically,0
logistics,0
logjam,0
logo,0
logon,0
logotype,0
logrolling,0
logy,0
loin,0
loincloth,0
loiter,0
loitered,0
loiterer,0
loitering,0
loiterings,0
loiters,0
loll,0
lolled,0
lolling,0
lollipop,0
lolls,0
lollygag,0
lollygagged,0
lollygagging,0
lollygags,0
lollypop,0
lollypops,0
lomitapide,0
lone,0
lonelier,0
loneliest,0
loneliness,0
lonely,0
loner,0
lonesome,0
lonesomely,0
lonesomeness,0
long,0
longboat,0
longbow,0
longed,0
longer,0
longest,0
longevity,0
longhair,0
longhairs,0
longhand,0
longhaul,0
longhorn,0
longing,0
longingly,0
longish,0
longitude,0
longitudinal,0
longitudinally,0
longlived,0
longs,0
longshoreman,0
longsighted,0
longstanding,0
longterm,0
longtime,0
longueur,0
longwall,0
longways,0
longwinded,0
loofah,0
look,0
lookalike,0
lookalikes,0
lookback,0
looked,0
looker,0
looking,0
lookout,0
lookup,0
loom,0
loomed,0
looming,0
loon,0
looney,0
loonier,0
looniest,0
loony,0
loop,0
looped,0
loophole,0
loopier,0
loopiest,0
looping,0
loopy,0
loos,0
loose,0
loosed,0
loosely,0
loosen,0
loosened,0
looseness,0
loosening,0
loosens,0
looser,0
loosest,0
loosing,0
loot,0
looted,0
looter,0
looting,0
lop,0
lope,0
loped,0
loping,0
lopped,0
lopping,0
lops,0
lopsided,0
lopsidedly,0
lopsidedness,0
loquacious,0
loquaciousness,0
loquacity,0
lorcaserin,0
lord,0
lorded,0
lording,0
lordlier,0
lordliest,0
lordliness,0
lordly,0
lordship,0
lore,0
lorgnette,0
loris,0
lorises,0
lorn,0
lorry,0
lose,-1
loser,0
loses,-1
losing,-1
losings,0
loss,-1
lossless,0
lost,-1
lot,0
loth,0
lotion,0
lottery,0
lotto,0
lotus,0
loud,0
louder,0
loudest,0
loudhailer,0
loudhailers,0
loudly,0
loudmouth,0
loudmouthed,0
loudness,0
loudspeaker,0
lounge,0
lounged,0
lounger,0
loungewear,0
lounging,0
lour,0
loured,0
louring,0
lours,0
louse,0
lousier,0
lousiest,0
lousily,0
lousiness,0
lousy,0
lout,0
loutish,0
loutishly,0
louver,0
louvered,0
louvre,0
louvred,0
lovable,0
lovableness,0
lovablenesses,0
lovably,0
love,0
loveable,0
lovebird,0
lovechild,0
lovechildren,0
loved,0
loveless,0
lovelier,0
loveliest,0
loveliness,0
lovelorn,0
lovely,0
lovemaking,0
lover,0
loveseat,0
lovesick,0
loving,0
lovingly,0
low,0
lowball,0
lowborn,0
lowboy,0
lowbrow,0
lowdown,0
lowdowns,0
lowed,0
lower,0
lowercase,0
lowered,0
lowering,0
lowermost,0
lowest,0
lowing,0
lowland,0
lowlander,0
lowlier,0
lowliest,0
lowlife,0
lowliness,0
lowlives,0
lowly,0
lowness,0
lox,0
loyal,1
loyaler,0
loyalest,0
loyalism,0
loyalisms,0
loyalist,0
loyaller,0
loyallest,0
loyally,0
loyalty,0
lozenge,0
luau,0
lubber,0
lubberly,0
lube,0
lubed,0
lubing,0
lubiprostone,0
lubricant,0
lubricate,0
lubricated,0
lubricates,0
lubricating,0
lubrication,0
lubricator,0
lubricious,0
lubricity,0
lucid,0
lucider,0
lucidest,0
lucidity,0
lucidly,0
lucidness,0
luck,0
lucked,0
luckier,0
luckiest,0
luckily,0
luckiness,0
lucking,0
luckless,0
lucky,0
lucrative,1
lucratively,0
lucrativeness,0
lucre,0
lucubrate,0
lucubrated,0
lucubrates,0
lucubrating,0
lucubration,0
ludicrous,0
ludicrously,0
ludicrousness,0
ludicrousnesses,0
luff,0
luffed,0
luffing,0
lug,0
luggage,0
lugged,0
lugger,0
lugging,0
lugsail,0
lugubrious,0
lugubriously,0
lugubriousness,0
lukewarm,0
lukewarmly,0
lukewarmness,0
lull,0
lullaby,0
lulled,0
lulling,0
lumbago,0
lumbar,0
lumber,0
lumbered,0
lumberer,0
lumberers,0
lumbering,0
lumberjack,0
lumberman,0
lumberyard,0
lumen,0
luminaires,0
luminary,0
luminescence,0
luminescent,0
luminosity,0
luminous,0
luminously,0
lummox,0
lump,0
lumped,0
lumpier,0
lumpiest,0
lumpiness,0
lumpinesses,0
lumping,0
lumpish,0
lumpy,0
lunacy,0
lunar,0
lunatic,0
lunch,0
lunched,0
luncheon,0
luncheonette,0
luncheonettes,0
lunching,0
lunchroom,0
lunchtime,0
lung,0
lunge,0
lunged,0
lungfish,0
lunging,0
lunkhead,0
lupin,0
lupine,0
lupus,0
lurch,0
lurched,0
lurching,0
lure,0
lured,0
lurid,0
luridly,0
luridness,0
luring,0
lurk,0
lurked,0
lurking,0
lurks,0
luscious,0
lusciously,0
lusciousness,0
lush,0
lusher,0
lushest,0
lushly,0
lushness,0
lust,0
lusted,0
luster,0
lusterless,0
lustful,0
lustfully,0
lustier,0
lustiest,0
lustily,0
lustiness,0
lusting,0
lustre,0
lustrous,0
lustrously,0
lusty,0
lutanist,0
lute,0
lutenist,0
lutetium,0
luxuriance,0
luxuriant,0
luxuriantly,0
luxuriate,0
luxuriated,0
luxuriates,0
luxuriating,0
luxuriation,0
luxurious,0
luxuriously,0
luxuriousness,0
luxury,0
lyceum,0
lychee,0
lye,0
lying,-1
lymph,0
lymphatic,0
lymphatics,0
lymphocyte,0
lymphoid,0
lymphoma,0
lynch,0
lynched,0
lyncher,0
lynchers,0
lynches,0
lynching,0
lynchpin,0
lynx,0
lyre,0
lyrebird,0
lyric,0
lyrical,0
lyrically,0
lyricism,0
lyricist,0
ma,0
mac,0
macabre,0
macadam,0
macadamia,0
macadamize,0
macadamized,0
macadamizes,0
macadamizing,0
macaque,0
macaroni,0
macaroon,0
macaw,0
mace,0
maced,0
macerate,0
macerated,0
macerates,0
macerating,0
maceration,0
mach,0
machete,0
machinability,0
machinate,0
machinated,0
machinates,0
machinating,0
machination,0
machine,0
machined,0
machinery,0
machining,0
machinist,0
machismo,0
macho,0
macing,0
macintosh,0
mackerel,0
mackinaw,0
mackintosh,0
macrame,0
macro,0
macrobiotic,0
macrobiotics,0
macrocosm,0
macroeconomic,0
macroeconomics,0
macroeconomy,0
macrolevel,0
macron,0
macrophage,0
macroscopic,0
macrotrends,0
macular,0
mad,0
madam,0
madame,0
madcap,0
madden,0
maddened,0
maddening,0
maddeningly,0
maddens,0
madder,0
maddest,0
madding,0
made,0
mademoiselle,0
madhouse,0
madly,0
madman,0
madness,0
madras,0
madrigal,0
mads,0
madwoman,0
maelstrom,0
maestro,0
